review,sentiment
"Okej, zeszłej nocy, 18 sierpnia 2004 r., Miałem wyraźne niezadowolenie spotkania z pana Van Bebble na pokazie filmu The Manson Family w Three Penny w Chicago w ramach Chicago Underground Film Festival.Oto, co mam do powiedzenia.Przede wszystkim film jest oczywistym zerwaniem każdego filmu Kennetha, Romana Polańskiego, Olivera Stone'a i Terry'ego Gilliama.Po drugie, podczas krótkiej sesji pytań i odpowiedzi po koncercie pan Van Bebble natychmiast stwierdził, że nigdy nie nawiązał kontaktu z prawdziwymi członkami rodziny Manson lub samym Charliem, nazywając ich kłamcami i mówiąc, że nie chce z nimi nic z nimi robićFilm opierał się na jego (van Bebble's) na rozprawie, widząc to wszystko z jego salonu w telewizji i w wiadomościach (i zakładam z autobiografii i książki Helter Skelter, które zostały bezpośrednio naśladowane przez narrację).Miałem więc drugie gib na pytaniach, zapytałem, czy on próbował przedstawić osoby z zewnątrz, MTV, leki seksualne i wersję Rock 'N Roll i niekoniecznie prawdziwa historia.To pytanie oczywiście wkurzyło się do teraz sloshed reżyser, który zaczął krzyczeć: „Kolega cię, zamknij kurwa, to jest prawda! Wszystkie inne filmy to bzdury **!” <br /> <Br /> W każdym razie, nawet nie pomyślałem o tym, jak to było śmieszne do następnego dnia, kiedy przeczytałem hasło do filmu: „Słyszałeś stronę Laws tej historii ... teraz słyszysz historię, jak się opowiedzi.przez rodzinę Manson. ""Przepraszam, jeśli ten facet nigdy nawet nie rozmawiał z rodziną i uważa ich za kłamców, z którymi nie chce mieć coś wspólnego, jak, na imię Boga, może opowiedzieć dla nich historię!?To najbardziej śmieszne stwierdzenie, jakie kiedykolwiek słyszałem!Film był oczywiście zaspokajany przez seksualne narkotyki i publiczność Rock 'n Roll, że nie miał problemu z przyciągnięciem małego, słabo oświetlonego teatru, a jeszcze bardziej zrodził się przez leki seksualne i rock' n Roll umysł człowieka, który mężczyznaNie mógł nawet oglądać własnego filmu bez wstawania co dziesięć minut, aby zdobyć więcej piwa lub wykrzyczeć jakąś skalistą linię telefoniczną z aktorami na ekranie.Ten film osiągnie niewiele więcej niż wypaczenie wizerunku rzeczywistych wydarzeń publicznych (które pomogły ukształtować stan Ameryki i większości świata dzisiaj) w jakąś slasher/komiks/porno/gwałt.BR /> <br /> Film był zdecydowanie bardzo imponujący.Ścieżka dźwiękowa była odświeżająca, ponieważ zawierała rzeczywiste próbki pracy Charliego z rodziną z jego albumu kłamstwa.Edycja była ładna i niepewna, aby symulować mdłości niepewności większości współczesnych teledysków.W sumie ten film byłby znacznie lepszym dodatkiem do katalogów w MTV niż do podziemnego festiwalu filmowego lub umysłu wszystkich obserwatorów intelektualnych.Czułem się, jakbym był na północy Rocky Horror, patrząc na sposób, w jaki publiczność była ubrana i zachowująca (prawdopodobnie najlepsza część tego doświadczenia).Obsada była bardzo dobra, z wyjątkiem Charliego, który bardziej przypominał entuzjastę kamiennych lochów i smoków bardziej niż faktyczną rolę, którą przedstawił.Opisy, które nadał mu film jako pełen energii, rzucając w ciebie dziesięć rzeczy i bycie bardzo fizycznym w tym czasie nie pasowały do powolnej, letargicznej i pulchnej reprezentacji, która faktycznie została przedstawiona. <br /> <BR/> WSZYSTKIE W całym filmie w zasadzie wyjaśnia się jako Sadie (a może to Linda) deklaruje na końcu: „Możesz napisać kilka bzdur ** książki lub zrobić kilka bzdur ** filmy ... itd. Itd.. ""Przykładem.Nawet zastrzeżenie „oparte na prawdziwej historii” to martwe rozdanie, sygnalizując, że gdzieś pod tą psychodeliczną stertą śmieci leżą podstawę rzeczywistej historii z treścią, która zrobi i zmieniła świat.Wszystko, co musisz zrobić, to trochę alchemii, aby oddzielić prawdę od bzdur, a może możesz po prostu uniknąć tego wszystkiego razem i zamiast tego przeczytać książkę. <br /> <br /> Wszystko, co mogę powiedziećCzy to, kiedy film się skończył, dostałem darmowe piwo, więc cieszę się, że poszedłem, ale nie tak się cieszę, że wydałem piętnaście dolarów na bilet, aby zostać powiedziane, aby zamknąć kurwa za zadanie reżysera pytania.Pokój.",negative
"Kupiłem tę grę w Impulse Buy od Walmart.Cieszę się, że to zrobiłem.To było bardzo zabawne słuchanie Seana Connery'ego i granie w grę.Myślałem, że grafika jest najlepsza, jaką kiedykolwiek widziałem w remake'u filmu/gier.Poziomy bonusowe były bardzo trudne!Myślę, że ten snajper był zbyt trudny, to sprawiło, że tak sfrustrowałem, że nie grałem w tę grę przez półtora tygodnia.Było zbyt wielu ludzi, którzy strzelało do ciebie z niczym, co mogłoby się ukryć lub życie, aby sobie z tym poradzić.<br /> <br /> Jedyną rzeczą, jaką mogę zmienić, był system aktualizacji.Nie zauważyłem żadnej różnicy od ulepszonego sprzętu do ulepszonego, na przykład zakup aktualizacji zbroi, nie wydawało się, aby zbroja była silniejsza lub bardziej wypełniająca mój miernik życia.Naprawdę podobał mi się Q Copter.Myślę, że programiści wykonali dobrą robotę.",positive
"Nie, ten przezabawny okropny horror z lat 70-tych klinkier nie chodzi o śmiertelnie opętane demonicznie ciasto deserowe.Mimo to ta wyjątkowo okropna, ale niezaprzeczalnie zabawna, a zatem przyjemna katodowa odmowa Ray osiąga zapierający dech w piersiach wierzchołek absolutnej, nieustannej głupoty i okrucieństwa, który jest dość smaczny w tak, jak jest to w dół.Richard Crenna, wyglądający na Haggard i prawdopodobnie niewidoczny, a Yvette Mimieux, która zachowuje się tak, jakby nigdy nie przeżyła brutalnego gwałtu w „Jackson County Jail”, powolnie przedstawia obrzydliwie miłą i szanowaną parę podmiejską, której urocza, nudna, śpiąca małe miasteczka przedstawiaIstnienie zostaje rozerwane, gdy urocza niemiecka Shepard, którą przyjmują, gdy rodzinny zwierzak okaże się jakimś starożytnym śmiertelnym złym duchem.Wkrótce Mimieux i jej dwoje niewielkich dzieci, Kim Richards i Ike Eisenmann (psychiczne obce moppety z zdjęć Disneya „Witch Mountain”) czczą surowy rysunek kredki paskudnego, brzydkiego psiego istoty w dence.Chłopcze, czy teraz to nie brzmi naprawdę przerażająco i niepokojąco?Cóż, przerażające i zakłócające ten śmiesznie absurdalny klasek na pewno nie, ale z pewnością jest zabawny, dzięki Curtisowi („Nocne przypływ”) beznadziejnie słaby kierunek Harringtona, kreskówkowe (nie tak) efekty specjalne, niemal boleśnie nieobowiązkowe, które są porywane.Fabuła i obsada gry, która dzielnie walczy z absurdalną historią (oprócz tropów, zarówno Martine Beswicke, jak i R.G. Armstrong na krótko wyskakuje jako członkowie satanistycznego kultu, a Victor Jory ma ładną scenę jako pomocny szaman indiański).Ulubiona scena: Złośliwy mutt z mefestofelionem stawia Whammy na Crennie, praktycznie zmuszając go do włożenia ręki w szalenie wirujące łopatki.Podczas gdy fani snobistycznego filmu snobowego mogą trzymać swoje nosy w idealnie zgnionym smród tego, co prawda śmierdzącego Schlock, pobożne miłośnicy śmieci telewizyjnych powinni uznać ten ujmująco obrzydliwy Ofal Boob Tube odpowiadający Alpo.",positive
"Łatwo jest powiedzieć na początku tego filmu dokładnie, co się stanie i kto umrze.To około 4 kobiet i mężczyzna, który na wakacjach.Zostało to wykonane pod koniec ultra nazistowskie siedemdziesiątych, kiedy blondynki były podobno ultra amerykańskie ocalałych i brunetki zasługiwały na śmierć. <br /> <br /> Ten film, podobnie jak inne z tamtej epoki, przyciągnęły to, aby to przynieśćo, a widz wie o tym.Nie ma tajemnicy ani napięcia.Ludzie się kłócą, ale wszystko jest tak przewidywalne w przypadku uprzedzeń tamtych czasów, jest śmieszne. <br /> <br /> Pięć osób dzieje się na dwóch dzikich młodych postaciach i oszalało.Wszyscy są szaleni, więc zespół dyrektora-pisarza może uzasadnić swoją nazistowską propagandę. <br /> <br /> Z jakiegoś powodu facet pociąga blondynkę, która naprawdę nie jest wiele do patrzenia, i ignoruje superGorąco wyglądający brunetka, którą każdy heteroseksualny mężczyzna szaleje.Trzeba pamiętać, że w latach siedemdziesiątych filmy miały przemawiać do kobiet, a nie mężczyzn. <br /> <br /> Całkowicie bzdury i całkowicie przygnębiające.",negative
"Marion Davies występuje w tej niezwykłej komedii „Show People” wydanej przez MGM w 1928 roku. Davies gra hicka z Savannah w stanie Georgia, która przybywa do Hollywood z ojcem (Dell Henderson).Jalopy, w którym przybywają, jest hootem - podobnie jak Davies oburzający południowy kostium.Davies ląduje w komedii Slapstick, a nie to, czego chce, ale przynosi jej sukces.Spotyka gwiazdę slapsticka Williama Hainesa, który natychmiast ją zaatakuje.Cóż, Davies dostaje pracę w bardziej prestiżowym studio („High Art Studios”) i wyląduje na zatkanym okresie.Przystojny, ale fałszywy aktor (Andre Telefair) pokazuje jej liny, jak być typową pretensjonalną gwiazdą Hollywood.Davies porzuca swoją przyjaciółkę i ojciec slapstick na dobre życie, ale oczywiście dowiaduje się, że nie jest tym, kim naprawdę jest.Marion Davies jest cudowna, jak ona - oburzająco - prowadzi gamę emocji wymaganych z „poważnej” aktorki.William Haines jest jego zwykłym cudownym komediowym ja, a są kamee Charlesa Chaplina, Johna Gilberta i inne znane gwiazdy tego dnia, w tym reżysera filmu, King Vidor.To jest niemyś film z kilkoma „efektami dźwiękowymi”, gdy zdjęcia dźwiękowe właśnie pojawiły się w ich własnym.Skarb filmu.",positive
"Wydajność każdego aktora i aktorki (w filmie) jest doskonale naturalny, czym powinien być aktorstwo;A umiejętność reżyserii jest tak genialnie obsługiwana na wszystkich szczegółach, że nigdy nie mam już dość widzenia tego w kółko.Jestem jednak dość zaskoczony, widząc, że ten film nie jest uwzględniony w niektórych aktorach i reżysera, kredytach Attenborough, które mnie zastanawia: czy nie są dumni z tego, że nakręcili tak doskonały, długotrwały film dla filmupubliczność?Mam nadzieję, że dostanę odpowiedzi na moje łamigłówki od kogoś (być może jeden z „kompetentnego” personelu (poufnego) filmu.",positive
"Podczas gdy Star Trek, film był w większości nudny, Star Trek Final Frontier jest prosty.W tej okropnej kontynuacji załoga jest na brzegu, gdy otrzymują sygnał zagrożony od federacji, że ambasadorzy reprezentujący Ziemię, Romulus i Kronos (Klingon Home World) zostali porwani przez renegadowego Vulcana na jego dążeniu do osiągnięcia statku kosmicznegoOdwróć się do wielkiej bariery.Tam ma nadzieję znaleźć Boga.Korzystając z mistycyzmu i złego pisania, przekonuje wielu starszych oficerów przedsiębiorstwa do zdradzenia Kirka i zdobycia statku.Dochodzą do wnętrza wielkiej bariery i znajdują planetę, na której spotykają boga kosmita.Ten jest tak zły, że trudno jest ustalić, od czego zacząć.U podstaw jest dobry pomysł, który nigdy tak naprawdę nie został rozwinięty.Fabuła nie idzie nigdzie zamiast miejsca, w którym nie poszedł żaden człowiek.To prawie tak, jakby pisarze nie mieli pojęcia, jak zakończyć to fiasko.Sceny akcji nie mają napięcia gniewu Kahna, filozofia jest nudna, a humor jest przestarzały.Teraz skupię większość gniewu na Williama Shatnera.Kiedy zabiera przewodniczącego reżysera, ego się powiększa.Większość skupie się na nim, Spock i McCoy, ale nie daje innym wystarczająco dużo.Co więcej, podczas gdy Shatner jest zwykle winny nadmiernego działania w poprzednich filmach i miejscach telewizyjnych, jest po prostu zły w tym.Teraz Kirk jest lekkomyślny, praktyczni żart i głupi.Jedna z najgorszych scen obejmuje trzech przywódców śpiewających piosenkę „Row Row Row Your Boat” w rundzie przy ognisku.W każdym razie jest to najgorsza z serii Star Trek.Powinienem był dać mu trzy na dziesięć zamiast pięciu.",negative
"Pomimo późniejszych twierdzeń, ten wczesny rozmachowy melodramat ma bardzo niewiele wspólnego z „Citizen Kane”: to biografia bezwzględnego, ale ludzkiego fikcyjnego plutokrata, opowiadana w retrospekcji, ale skacząca w czasie.Scenarzysta Preston Sturges nie pokazuje żadnego z jego późniejszego prezentu dla błyszczącego dialogu i żadna z niezliczonych innowacji filmowych „Kane” nie jest widoczna.Mimo to jest to bardzo obserwowalne, z młodym Spencerem Tracy (jego makijaż o starym człowieku sprawia, że wygląda jak, no cóż, stara Spencer Tracy) wykazuje głębi i autorytet, a Colleen Moore-nieco obok jej doskonałości, a nie dobrze fizycznie dobrze, a nie dobrze fizycznie dobrzeDopasowane-granie w wieloaspektową kobietę-behind-the-man.Jest też Helen Vinson jako jedna z najbardziej zdradzieckich Femmes Fatales w historii filmu, wysyłając ostatnią trzecią w ekstatyczne pogłoski mydła.Oviving Print jest skakany i brakuje fragmentów audio, a są otwarte dziury w fabułach (skąd miałaby wiedzieć, czyj to jest, gdyby spała z nimi obojga?), A muzyka jest okropnie hokey.Mimo to byłem dość zafascynowany.",positive
"To najlepsza wersja (jak dotąd), którą zobaczysz i najbardziej wierne pracowi Bronte.Dalton jest trochę trudny do wyobrażania sobie, jak Rochester, którego Jane Eyre ogłosiła „nie przystojną”.Ale jego aktorstwo pokonuje to, a Zelah Clark, jaka jest ładna, jest również kompletnym i wiarygodnym Jane Eyre.Ta produkcja jest długim zegarkiem, ale warto.Prawie bezpośrednie cytaty z książki są w scenariuszu, a jeśli chcesz pierwszego prawdziwego „romansu” w literaturze, to jest sposób, aby ją zobaczyć.Posiadam każdą kopię tego filmu i przeczytałem i ponownie przeczytałem oryginał.Filmowanie może wydawać się teraz trochę przestarzałe, ale nigdy nie będzie takiego takiego.",positive
"Najwyraźniej ludzie, którzy napisali tył pudełka, nie zawracali sobie głowy oglądaniem tego tak zwanego „filmu”.Opisali „oślepiająco choreografowane intrygi i przemoc”.Nie widziałem „intrygi”.Zamiast tego widziałem nieszczęśliwą próbę dialogu w rzekomym filmie Kung Fu.Nie widziałem „przemocy”.Przynajmniej nie widziałem nic, co mogłoby spowodować, że zawiesę moje niedowierzanie co do tego, co może zranić mężczyznę „nieprzepuszczalną” skórą-ale tutaj być może ujawniam zbyt wiele „fabuły”.Ponadto, jako widz wielu i roztaczonych filmów (z których niektóre obejmują od czasu do czasu film Kung Fu), mogę autorytatywnie powiedzieć, że ten kawałek celuloidu jest nie do obejrzenia.Cokolwiek możesz zrobić, zawsze pozostanę <br /> <br /> Prawidł, <br /> <br /> Jonathan Tanner <br /> <br /> <br /> <br /> p.s.Nie byłem zaślepiony choreografią.",negative
